order_id,order_date,product_name,category,quantity,unit_price,total_amount,customer_type,department,doctor_name,manufacturer,batch_number,expiry_date,payment_method,discount_rate,sales_rep,region,notes
ORD20240402000901,2024-04-02,复方甘草片,呼吸系统药物,3,59.17,165.08,机构,内科,医生78,制药厂4,B2023431969,2025-07-07,商业保险,0.93,代表12,北京市朝阳区,
ORD20241219000902,2024-12-19,阿莫西林胶囊,抗生素,10,55.76,501.84,机构,外科,医生23,制药厂13,B2023639162,2027-07-23,医保,0.9,代表18,北京市海淀区,
ORD20220718000903,2022-07-18,阿昔洛韦片,抗病毒药物,19,127.95,2236.57,个人,消化科,医生20,制药厂29,B2022081635,2024-10-11,商业保险,0.92,代表29,北京市朝阳区,
ORD20231001000904,2023-10-01,塞来昔布胶囊,镇痛药物,6,25.09,144.52,个人,呼吸科,医生25,制药厂39,B2022406527,2025-03-20,自费,0.96,代表30,北京市丰台区,
ORD20240706000905,2024-07-06,硝苯地平缓释片,心血管药物,12,57.37,626.48,个人,心血管科,医生6,制药厂23,B2022168871,2026-11-20,商业保险,0.91,代表23,北京市丰台区,
ORD20241130000906,2024-11-30,阿司匹林肠溶片,心血管药物,19,137.66,2510.92,机构,消化科,医生83,制药厂13,B2022736248,2027-05-28,医保,0.96,代表15,北京市海淀区,
ORD20240523000907,2024-05-23,鱼肝油,维生素,16,21.97,316.37,机构,消化科,医生62,制药厂40,B2023006011,2025-09-06,自费,0.9,代表26,北京市东城区,
ORD20220423000908,2022-04-23,红霉素软膏,外用药,3,13.46,37.55,个人,神经科,医生95,制药厂4,B2023371458,2024-12-14,医保,0.93,代表10,北京市西城区,
ORD20220418000909,2022-04-18,干扰素注射液,抗病毒药物,17,152.94,2547.98,机构,内科,医生28,制药厂7,B2023184042,2024-09-19,医保,0.98,代表23,北京市东城区,
ORD20230221000910,2023-02-21,板蓝根颗粒,中成药,20,89.96,1619.28,个人,外科,医生38,制药厂1,B2022626419,2025-03-17,医保,0.9,代表13,北京市海淀区,
ORD20240403000911,2024-04-03,头孢克肟胶囊,抗生素,8,29.83,229.09,机构,肿瘤科,医生91,制药厂41,B2022804356,2025-12-23,商业保险,0.96,代表24,北京市东城区,
ORD20220121000912,2022-01-21,鱼肝油,维生素,7,21.97,150.71,机构,肿瘤科,医生2,制药厂41,B2023787479,2024-06-03,医保,0.98,代表23,北京市西城区,
ORD20230402000913,2023-04-02,硝苯地平缓释片,心血管药物,16,26.14,380.6,机构,儿科,医生95,制药厂17,B2023757524,2025-10-02,自费,0.91,代表18,北京市东城区,
ORD20230620000914,2023-06-20,硝苯地平缓释片,心血管药物,7,65.29,457.03,机构,妇科,医生17,制药厂34,B2022108683,2026-01-08,自费,1.0,代表4,北京市朝阳区,
ORD20240305000915,2024-03-05,奥美拉唑肠溶胶囊,消化系统药物,3,116.76,322.26,机构,呼吸科,医生95,制药厂10,B2023141672,2026-11-25,商业保险,0.92,代表30,北京市丰台区,
ORD20230123000916,2023-01-23,维生素K1注射液,血液系统药物,2,111.49,214.06,机构,骨科,医生23,制药厂23,B2023194287,2024-06-27,商业保险,0.96,代表2,北京市西城区,
ORD20230821000917,2023-08-21,红霉素软膏,外用药,7,15.14,98.56,个人,呼吸科,医生9,制药厂16,B2023559659,2025-11-12,自费,0.93,代表18,北京市海淀区,
ORD20231013000918,2023-10-13,阿莫西林胶囊,抗生素,14,105.87,1408.07,个人,神经科,医生48,制药厂3,B2022372700,2024-10-29,商业保险,0.95,代表8,北京市朝阳区,
ORD20220430000919,2022-04-30,干扰素注射液,抗病毒药物,4,158.37,627.15,个人,肿瘤科,医生70,制药厂5,B2022068805,2025-02-01,商业保险,0.99,代表21,北京市西城区,
ORD20240303000920,2024-03-03,板蓝根颗粒,中成药,20,105.6,1964.16,机构,呼吸科,医生20,制药厂30,B2023386900,2026-12-14,医保,0.93,代表5,北京市东城区,
ORD20221224000921,2022-12-24,钙片,维生素,12,44.69,520.19,机构,儿科,医生6,制药厂30,B2023069871,2025-03-10,医保,0.97,代表13,北京市海淀区,
ORD20231224000922,2023-12-24,布地奈德混悬液,呼吸系统药物,14,68.96,917.17,机构,心血管科,医生60,制药厂24,B2022876341,2026-03-31,商业保险,0.95,代表13,北京市海淀区,
ORD20230226000923,2023-02-26,复方甘草片,呼吸系统药物,19,109.76,1918.6,机构,呼吸科,医生71,制药厂49,B2024037688,2026-01-01,自费,0.92,代表21,北京市东城区,
ORD20221017000924,2022-10-17,感冒清热颗粒,中成药,15,86.0,1199.7,机构,内科,医生26,制药厂14,B2022873567,2025-07-16,商业保险,0.93,代表13,北京市丰台区,
ORD20240626000925,2024-06-26,头孢克肟胶囊,抗生素,6,64.04,357.34,个人,心血管科,医生74,制药厂13,B2022397738,2027-05-23,自费,0.93,代表15,北京市海淀区,
ORD20220925000926,2022-09-25,华法林钠片,血液系统药物,20,54.27,1031.13,个人,外科,医生9,制药厂6,B2022061142,2025-06-29,医保,0.95,代表11,北京市朝阳区,
ORD20240101000927,2024-01-01,复方甘草片,呼吸系统药物,10,144.11,1412.28,机构,肿瘤科,医生58,制药厂31,B2022873870,2026-01-06,自费,0.98,代表10,北京市朝阳区,
ORD20221124000928,2022-11-24,对乙酰氨基酚片,镇痛药物,4,32.86,124.87,机构,儿科,医生72,制药厂36,B2023618693,2025-08-18,商业保险,0.95,代表9,北京市海淀区,
ORD20221028000929,2022-10-28,曲马多片,镇痛药物,2,23.59,42.93,机构,心血管科,医生62,制药厂11,B2023971326,2024-11-21,商业保险,0.91,代表23,北京市东城区,
ORD20230108000930,2023-01-08,感冒清热颗粒,中成药,19,145.84,2576.99,个人,神经科,医生9,制药厂12,B2022355916,2024-12-20,商业保险,0.93,代表13,北京市海淀区,
ORD20230208000931,2023-02-08,吉非替尼片,抗肿瘤药物,3,181.56,512.0,个人,肿瘤科,医生76,制药厂27,B2022446983,2025-06-28,自费,0.94,代表7,北京市丰台区,
ORD20241201000932,2024-12-01,布洛芬缓释胶囊,镇痛药物,6,78.55,428.88,机构,骨科,医生58,制药厂28,B2022871662,2026-08-02,自费,0.91,代表24,北京市西城区,
ORD20231113000933,2023-11-13,红霉素软膏,外用药,20,10.88,195.84,个人,骨科,医生49,制药厂13,B2023217226,2026-06-22,自费,0.9,代表2,北京市东城区,
ORD20231119000934,2023-11-19,胰岛素注射液,内分泌药物,11,67.01,670.77,机构,消化科,医生25,制药厂32,B2022735369,2025-11-07,医保,0.91,代表30,北京市西城区,
ORD20220623000935,2022-06-23,右旋糖酐铁片,血液系统药物,4,130.61,470.2,个人,妇科,医生10,制药厂12,B2022962064,2023-11-01,医保,0.9,代表19,北京市海淀区,
ORD20220604000936,2022-06-04,阿莫西林胶囊,抗生素,11,113.11,1231.77,个人,儿科,医生75,制药厂41,B2023186421,2025-02-25,商业保险,0.99,代表4,北京市丰台区,
ORD20221012000937,2022-10-12,氨溴索口服液,呼吸系统药物,3,35.98,97.15,个人,妇科,医生7,制药厂46,B2022217338,2025-09-13,自费,0.9,代表21,北京市丰台区,
ORD20230209000938,2023-02-09,匹多莫德口服液,免疫调节药物,6,322.46,1838.02,个人,呼吸科,医生24,制药厂33,B2022022303,2026-01-01,医保,0.95,代表7,北京市东城区,
ORD20230123000939,2023-01-23,转移因子口服液,免疫调节药物,3,366.29,1010.96,个人,儿科,医生51,制药厂41,B2023525861,2024-12-17,商业保险,0.92,代表14,北京市丰台区,
ORD20230323000940,2023-03-23,钙片,维生素,8,42.1,319.96,机构,骨科,医生97,制药厂11,B2022172009,2026-01-21,医保,0.95,代表16,北京市东城区,
ORD20220504000941,2022-05-04,地塞米松注射液,急救药品,15,34.39,464.27,个人,神经科,医生76,制药厂50,B2022932079,2025-03-24,商业保险,0.9,代表9,北京市东城区,
ORD20240910000942,2024-09-10,胰岛素注射液,内分泌药物,16,52.03,774.21,个人,肿瘤科,医生22,制药厂3,B2023776781,2026-03-23,自费,0.93,代表15,北京市西城区,
ORD20240405000943,2024-04-05,六味地黄丸,中成药,5,73.3,355.5,机构,内科,医生18,制药厂21,B2022983447,2026-05-04,自费,0.97,代表12,北京市朝阳区,
ORD20221220000944,2022-12-20,多潘立酮片,消化系统药物,1,40.38,37.96,机构,神经科,医生26,制药厂2,B2023287426,2024-05-21,医保,0.94,代表10,北京市丰台区,
ORD20230125000945,2023-01-25,六味地黄丸,中成药,6,70.6,402.42,个人,神经科,医生14,制药厂5,B2022838810,2025-12-06,商业保险,0.95,代表10,北京市海淀区,
ORD20241009000946,2024-10-09,维生素K1注射液,血液系统药物,1,68.29,68.29,个人,神经科,医生81,制药厂20,B2023768028,2027-07-17,商业保险,1.0,代表4,北京市丰台区,
ORD20230801000947,2023-08-01,甲状腺片,内分泌药物,5,123.0,578.1,个人,内科,医生58,制药厂24,B2023075032,2025-11-27,医保,0.94,代表11,北京市海淀区,
ORD20231003000948,2023-10-03,伊马替尼片,抗肿瘤药物,18,404.06,6763.96,个人,儿科,医生42,制药厂41,B2023474750,2025-09-06,商业保险,0.93,代表19,北京市丰台区,
ORD20230526000949,2023-05-26,六味地黄丸,中成药,11,134.68,1407.41,机构,儿科,医生80,制药厂21,B2022219670,2024-08-30,自费,0.95,代表15,北京市丰台区,
ORD20230629000950,2023-06-29,美托洛尔片,心血管药物,7,64.54,442.74,个人,神经科,医生100,制药厂4,B2023225040,2025-04-06,医保,0.98,代表21,北京市朝阳区,
ORD20240915000951,2024-09-15,云南白药气雾剂,外用药,11,40.27,420.82,个人,妇科,医生77,制药厂39,B2022315843,2026-08-02,商业保险,0.95,代表2,北京市海淀区,
ORD20241029000952,2024-10-29,维生素B1片,神经系统药物,14,120.7,1639.11,机构,骨科,医生27,制药厂10,B2022761414,2025-11-09,医保,0.97,代表21,北京市西城区,
ORD20240810000953,2024-08-10,维生素K1注射液,血液系统药物,13,72.54,905.3,机构,神经科,医生14,制药厂18,B2023175521,2027-04-10,医保,0.96,代表23,北京市丰台区,
ORD20221130000954,2022-11-30,肾上腺素注射液,急救药品,1,78.1,71.07,机构,神经科,医生19,制药厂21,B2023857144,2024-10-29,商业保险,0.91,代表1,北京市西城区,
ORD20240321000955,2024-03-21,蒙脱石散,消化系统药物,2,95.83,183.99,个人,消化科,医生8,制药厂47,B2023843160,2026-02-15,自费,0.96,代表3,北京市朝阳区,
ORD20220729000956,2022-07-29,云南白药气雾剂,外用药,8,47.31,344.42,机构,神经科,医生11,制药厂27,B2022882139,2024-07-31,自费,0.91,代表13,北京市丰台区,
ORD20240502000957,2024-05-02,伊马替尼片,抗肿瘤药物,18,362.56,6395.56,机构,儿科,医生15,制药厂49,B2022674725,2025-11-30,医保,0.98,代表2,北京市丰台区,
ORD20230407000958,2023-04-07,感冒清热颗粒,中成药,8,15.9,125.93,机构,神经科,医生50,制药厂49,B2023637484,2024-08-24,医保,0.99,代表17,北京市东城区,
ORD20240429000959,2024-04-29,红霉素软膏,外用药,19,6.81,116.45,机构,内科,医生45,制药厂45,B2022217031,2025-12-20,商业保险,0.9,代表29,北京市海淀区,
ORD20221108000960,2022-11-08,红霉素软膏,外用药,20,46.18,858.95,机构,消化科,医生50,制药厂11,B2022525198,2025-05-30,自费,0.93,代表7,北京市东城区,
ORD20240315000961,2024-03-15,阿司匹林肠溶片,心血管药物,15,73.23,1054.51,机构,妇科,医生24,制药厂8,B2022117348,2027-01-11,医保,0.96,代表24,北京市海淀区,
ORD20230904000962,2023-09-04,阿昔洛韦片,抗病毒药物,10,179.6,1688.24,个人,肿瘤科,医生33,制药厂14,B2023311390,2024-10-28,自费,0.94,代表1,北京市海淀区,
ORD20231115000963,2023-11-15,布地奈德混悬液,呼吸系统药物,13,142.55,1797.56,机构,肿瘤科,医生97,制药厂11,B2023268867,2026-02-25,商业保险,0.97,代表20,北京市东城区,
ORD20230524000964,2023-05-24,硝苯地平缓释片,心血管药物,1,133.82,128.47,机构,内科,医生39,制药厂29,B2022983613,2024-06-03,医保,0.96,代表2,北京市东城区,
ORD20230126000965,2023-01-26,钙片,维生素,14,8.42,114.34,个人,外科,医生39,制药厂10,B2022688486,2024-11-25,医保,0.97,代表4,北京市朝阳区,
ORD20240902000966,2024-09-02,奥美拉唑肠溶胶囊,消化系统药物,8,25.76,195.78,机构,骨科,医生3,制药厂45,B2023458859,2027-04-18,医保,0.95,代表24,北京市海淀区,
ORD20240325000967,2024-03-25,伊马替尼片,抗肿瘤药物,16,63.45,954.29,机构,儿科,医生2,制药厂37,B2022122032,2026-07-14,自费,0.94,代表23,北京市东城区,
ORD20230220000968,2023-02-20,右旋糖酐铁片,血液系统药物,9,13.42,120.78,个人,呼吸科,医生1,制药厂42,B2022128132,2024-08-30,商业保险,1.0,代表23,北京市西城区,
ORD20220407000969,2022-04-07,加巴喷丁胶囊,神经系统药物,12,22.38,255.13,个人,神经科,医生85,制药厂24,B2023869859,2024-08-02,医保,0.95,代表11,北京市东城区,
ORD20240402000970,2024-04-02,胰岛素注射液,内分泌药物,10,147.69,1343.98,机构,消化科,医生53,制药厂24,B2023112416,2027-02-19,商业保险,0.91,代表9,北京市海淀区,
ORD20240105000971,2024-01-05,伊马替尼片,抗肿瘤药物,18,252.85,4505.79,个人,神经科,医生65,制药厂41,B2022386597,2025-06-21,商业保险,0.99,代表21,北京市海淀区,
ORD20221013000972,2022-10-13,阿昔洛韦片,抗病毒药物,13,168.44,1992.65,个人,消化科,医生70,制药厂3,B2023342700,2024-12-15,商业保险,0.91,代表1,北京市东城区,
ORD20221204000973,2022-12-04,胸腺肽注射液,免疫调节药物,11,357.8,3739.01,机构,消化科,医生51,制药厂34,B2023697435,2024-11-01,医保,0.95,代表19,北京市东城区,
ORD20220806000974,2022-08-06,布地奈德混悬液,呼吸系统药物,7,31.8,215.92,个人,呼吸科,医生19,制药厂5,B2023786022,2025-01-03,医保,0.97,代表25,北京市西城区,
ORD20230305000975,2023-03-05,红霉素软膏,外用药,7,47.82,301.27,机构,外科,医生27,制药厂12,B2024122168,2024-04-04,医保,0.9,代表9,北京市西城区,
ORD20240514000976,2024-05-14,胰岛素注射液,内分泌药物,20,11.48,213.53,机构,妇科,医生39,制药厂28,B2023598838,2026-06-15,商业保险,0.93,代表20,北京市丰台区,
ORD20241003000977,2024-10-03,青霉素注射液,抗生素,1,54.75,50.92,机构,消化科,医生99,制药厂7,B2023096751,2027-01-30,商业保险,0.93,代表16,北京市朝阳区,
ORD20240925000978,2024-09-25,叶酸片,血液系统药物,18,76.48,1252.74,个人,呼吸科,医生49,制药厂48,B2022874954,2026-06-03,商业保险,0.91,代表16,北京市朝阳区,
ORD20240713000979,2024-07-13,布地奈德混悬液,呼吸系统药物,5,23.29,111.79,个人,消化科,医生57,制药厂5,B2023293969,2027-06-04,自费,0.96,代表9,北京市丰台区,
ORD20220410000980,2022-04-10,谷维素片,神经系统药物,16,107.75,1586.08,机构,儿科,医生6,制药厂19,B2023546429,2024-07-15,自费,0.92,代表4,北京市海淀区,
ORD20220607000981,2022-06-07,布地奈德混悬液,呼吸系统药物,1,78.07,73.39,个人,心血管科,医生6,制药厂20,B2022474660,2025-04-06,自费,0.94,代表28,北京市丰台区,
ORD20230414000982,2023-04-14,匹多莫德口服液,免疫调节药物,4,413.79,1506.2,个人,肿瘤科,医生73,制药厂2,B2023139128,2024-09-02,自费,0.91,代表26,北京市西城区,
ORD20241211000983,2024-12-11,塞来昔布胶囊,镇痛药物,4,98.88,371.79,机构,心血管科,医生72,制药厂45,B2023092096,2026-01-14,医保,0.94,代表3,北京市东城区,
ORD20240103000984,2024-01-03,六味地黄丸,中成药,8,81.0,641.52,个人,内科,医生21,制药厂6,B2023474060,2025-05-22,商业保险,0.99,代表7,北京市西城区,
ORD20240204000985,2024-02-04,碘伏消毒液,外用药,6,26.5,152.64,个人,妇科,医生26,制药厂10,B2022773182,2025-06-01,商业保险,0.96,代表23,北京市西城区,
ORD20220503000986,2022-05-03,红霉素软膏,外用药,9,10.07,87.0,机构,儿科,医生41,制药厂16,B2023234498,2023-05-12,医保,0.96,代表22,北京市西城区,
ORD20230315000987,2023-03-15,阿托伐他汀钙片,心血管药物,18,64.3,1145.83,个人,儿科,医生66,制药厂10,B2023952114,2024-05-25,自费,0.99,代表17,北京市朝阳区,
ORD20230521000988,2023-05-21,伊马替尼片,抗肿瘤药物,12,427.9,5083.45,机构,内科,医生97,制药厂28,B2022116250,2025-02-12,自费,0.99,代表1,北京市海淀区,
ORD20240205000989,2024-02-05,鱼肝油,维生素,8,32.29,250.57,机构,肿瘤科,医生66,制药厂27,B2023663576,2025-06-14,医保,0.97,代表20,北京市丰台区,
ORD20220603000990,2022-06-03,维生素C片,维生素,18,23.78,389.52,个人,神经科,医生36,制药厂26,B2022728610,2023-10-30,商业保险,0.91,代表26,北京市东城区,
ORD20231101000991,2023-11-01,塞来昔布胶囊,镇痛药物,16,129.75,1972.2,个人,呼吸科,医生44,制药厂6,B2023789022,2025-11-30,自费,0.95,代表18,北京市丰台区,
ORD20220509000992,2022-05-09,加巴喷丁胶囊,神经系统药物,10,140.78,1351.49,机构,神经科,医生31,制药厂37,B2022496710,2023-12-28,自费,0.96,代表7,北京市东城区,
ORD20240422000993,2024-04-22,加巴喷丁胶囊,神经系统药物,7,93.69,642.71,机构,妇科,医生88,制药厂44,B2022939892,2025-09-11,商业保险,0.98,代表11,北京市海淀区,
ORD20241201000994,2024-12-01,奥美拉唑肠溶胶囊,消化系统药物,10,111.44,1069.82,机构,儿科,医生83,制药厂32,B2022965024,2026-06-29,自费,0.96,代表16,北京市东城区,
ORD20240729000995,2024-07-29,碘伏消毒液,外用药,20,11.59,210.94,机构,消化科,医生51,制药厂1,B2022184095,2025-12-03,自费,0.91,代表30,北京市西城区,
ORD20230722000996,2023-07-22,创可贴,外用药,2,13.96,27.92,机构,肿瘤科,医生14,制药厂31,B2023127338,2026-04-25,自费,1.0,代表4,北京市海淀区,
ORD20240111000997,2024-01-11,叶酸片,血液系统药物,3,15.74,43.91,机构,儿科,医生13,制药厂48,B2023767934,2026-07-25,医保,0.93,代表2,北京市丰台区,
ORD20220817000998,2022-08-17,甲状腺片,内分泌药物,8,49.79,366.45,机构,消化科,医生46,制药厂16,B2022391376,2025-05-11,商业保险,0.92,代表19,北京市东城区,
ORD20221218000999,2022-12-18,华法林钠片,血液系统药物,20,38.44,691.92,个人,肿瘤科,医生95,制药厂40,B2022708966,2024-05-30,医保,0.9,代表4,北京市海淀区,
